strategy	promptFile	answerFile	source	target	depth	answer	correct
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/12/yes/49.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/12/yes/49.txt	m9881	m9893	12	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/12/no/49.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/12/no/49.txt	m9889	m9880	12	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/0.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/0.txt	m9903	m9916	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/0.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/0.txt	m9911	m9910	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/1.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/1.txt	m9933	m9946	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/1.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/1.txt	m9934	m9925	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/2.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/2.txt	m9951	m9964	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/2.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/2.txt	m9957	m9950	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/3.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/3.txt	m9974	m9987	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/3.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/3.txt	m9980	m9977	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/4.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/4.txt	m9996	m10009	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/4.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/4.txt	m10003	m9995	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/5.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/5.txt	m10020	m10033	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/5.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/5.txt	m10026	m10018	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/6.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/6.txt	m10046	m10059	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/6.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/6.txt	m10049	m10039	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/7.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/7.txt	m10068	m10081	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/7.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/7.txt	m10072	m10065	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/8.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/8.txt	m10088	m10101	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/8.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/8.txt	m10095	m10091	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/9.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/9.txt	m10115	m10128	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/9.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/9.txt	m10118	m10111	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/10.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/10.txt	m10140	m10153	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/10.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/10.txt	m10141	m10136	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/11.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/11.txt	m10161	m10174	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/11.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/11.txt	m10164	m10156	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/12.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/12.txt	m10186	m10199	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/12.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/12.txt	m10187	m10185	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/13.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/13.txt	m10200	m10213	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/13.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/13.txt	m10210	m10204	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/14.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/14.txt	m10227	m10240	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/14.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/14.txt	m10233	m10232	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/15.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/15.txt	m10249	m10262	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/15.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/15.txt	m10256	m10246	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/16.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/16.txt	m10277	m10290	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/16.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/16.txt	m10279	m10269	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/17.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/17.txt	m10295	m10308	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/17.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/17.txt	m10302	m10295	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/18.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/18.txt	m10321	m10334	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/18.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/18.txt	m10325	m10316	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/19.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/19.txt	m10343	m10356	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/19.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/19.txt	m10348	m10346	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/20.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/20.txt	m10368	m10381	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/20.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/20.txt	m10371	m10366	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/21.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/21.txt	m10384	m10397	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/21.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/21.txt	m10394	m10387	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/22.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/22.txt	m10407	m10420	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/22.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/22.txt	m10417	m10408	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/23.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/23.txt	m10430	m10443	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/23.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/23.txt	m10440	m10432	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/24.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/24.txt	m10456	m10469	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/24.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/24.txt	m10463	m10454	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/25.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/25.txt	m10476	m10489	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/25.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/25.txt	m10486	m10482	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/26.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/26.txt	m10506	m10519	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/26.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/26.txt	m10509	m10501	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/27.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/27.txt	m10530	m10543	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/27.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/27.txt	m10532	m10528	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/28.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/28.txt	m10554	m10567	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/28.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/28.txt	m10555	m10547	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/29.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/29.txt	m10571	m10584	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/29.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/29.txt	m10578	m10575	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/30.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/30.txt	m10594	m10607	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/30.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/30.txt	m10601	m10600	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/31.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/31.txt	m10620	m10633	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/31.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/31.txt	m10624	m10621	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/32.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/32.txt	m10642	m10655	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/32.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/32.txt	m10647	m10645	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/33.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/33.txt	m10668	m10681	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/33.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/33.txt	m10670	m10666	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/34.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/34.txt	m10685	m10698	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/34.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/34.txt	m10693	m10685	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/35.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/35.txt	m10715	m10728	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/35.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/35.txt	m10716	m10715	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/36.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/36.txt	m10733	m10746	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/36.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/36.txt	m10739	m10733	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/37.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/37.txt	m10758	m10771	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/37.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/37.txt	m10762	m10757	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/38.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/38.txt	m10779	m10792	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/38.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/38.txt	m10785	m10775	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/39.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/39.txt	m10807	m10820	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/39.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/39.txt	m10808	m10798	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/40.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/40.txt	m10822	m10835	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/40.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/40.txt	m10831	m10826	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/41.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/41.txt	m10845	m10858	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/41.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/41.txt	m10854	m10851	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/42.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/42.txt	m10876	m10889	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/42.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/42.txt	m10877	m10871	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/43.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/43.txt	m10896	m10909	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/43.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/43.txt	m10900	m10891	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/44.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/44.txt	m10914	m10927	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/44.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/44.txt	m10923	m10918	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/45.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/45.txt	m10940	m10953	13	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/45.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/45.txt	m10946	m10942	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/46.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/46.txt	m10962	m10975	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/46.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/46.txt	m10969	m10963	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/47.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/47.txt	m10983	m10996	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/47.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/47.txt	m10992	m10983	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/48.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/48.txt	m11005	m11018	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/48.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/48.txt	m11015	m11006	13	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/yes/49.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/yes/49.txt	m11035	m11048	13	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/13/no/49.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/13/no/49.txt	m11038	m11036	13	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/yes/0.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/yes/0.txt	m11057	m11071	14	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/no/0.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/no/0.txt	m11061	m11053	14	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/yes/1.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/yes/1.txt	m11080	m11094	14	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/no/1.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/no/1.txt	m11085	m11077	14	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/yes/2.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/yes/2.txt	m11103	m11117	14	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/no/2.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/no/2.txt	m11109	m11107	14	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/yes/3.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/yes/3.txt	m11129	m11143	14	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/no/3.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/no/3.txt	m11133	m11131	14	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/yes/4.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/yes/4.txt	m11152	m11166	14	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/no/4.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/no/4.txt	m11157	m11152	14	NO	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/yes/5.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/yes/5.txt	m11176	m11190	14	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/no/5.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/no/5.txt	m11181	m11177	14	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/yes/6.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/yes/6.txt	m11200	m11214	14	YES	true
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/no/6.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/no/6.txt	m11205	m11195	14	YES	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/yes/7.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/yes/7.txt	m11221	m11235	14	NO	false
natural_yes-no	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/prompts/14/no/7.txt	dataset/gpt-3.5-turbo-1106-25-true-NATURAL-YES_NO/results/14/no/7.txt	m11229	m11228	14	YES	false
